id,compound_name,species,strain,dosage,age_at_initiation,treatment_duration,avg_lifespan_change_percent,avg_lifespan_significance,max_lifespan_change_percent,max_lifespan_significance,gender_new,weight_change_percent,weight_change_significance,ITP,pubmed_id,notes,last_modified
228,EUK-8,Caenorhabditis elegans,N2,0.05 mM,,,-6.1,S,,NA,Unknown,,NA,No,12521609,Lifespan assay conducted on solid medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,2024-06-17 08:57:14
227,EUK-8,Caenorhabditis elegans,N2,0.5 mM,,,-10.7,S,,NA,Unknown,,NA,No,12521609,Lifespan assay conducted on axenic medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,2024-06-17 08:57:14
225,EUK-8,Caenorhabditis elegans,N2,0.5 mM,,,-21.1,S,,NA,Unknown,,NA,No,12521609,Lifespan assay conducted on liquid medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,2024-06-17 08:57:14
224,EUK-8,Caenorhabditis elegans,N2,0.5 mM,,,-26.6,S,,NA,Unknown,,NA,No,12521609,Lifespan assay conducted on axenic medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,2024-06-17 08:57:14
222,EUK-8,Caenorhabditis elegans,N2,0.5 mM,,,-26.5,S,,NA,Unknown,,NA,No,12521609,Lifespan assay conducted on liquid medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,2024-06-17 08:57:14
221,EUK-8,Caenorhabditis elegans,N2,5 mM,,,-81.0,S,,NA,Unknown,,NA,No,12521609,Lifespan assay conducted on liquid medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,2024-06-17 08:57:14
220,EUK-8,Caenorhabditis elegans,N2,5 mM,,,-83.7,S,,NA,Unknown,,NA,No,12521609,Lifespan assay conducted on axenic medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,2024-06-17 08:57:14
219,EUK-8,Caenorhabditis elegans,N2,5 mM,,,-83.9,S,,NA,Unknown,,NA,No,12521609,Lifespan assay conducted on liquid medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,2024-06-17 08:57:14
218,Carnosine,Drosophila melanogaster,D-32,2 mg/l,,,26.4,S,,NA,Male,,NA,No,12447464,,2024-06-17 08:57:14
217,Carnosine,Drosophila melanogaster,D-32,0.2 mg/l,,,19.5,S,,NA,Male,,NA,No,12447464,,2024-06-17 08:57:14
216,Sorbitol,Saccharomyces cerevisiae,PSY316,1 M,,,29.9,NA,,NA,Unknown,,NA,No,12391171,Replicative lifespan assay. The control had 2% D-glucose. The maximum lifespan was also extended significantly but the magnitude of the effect was not reported.,2024-06-17 08:57:14
215,Carnosine,Drosophila melanogaster,D-32,200 mg/l,,,24.3,S,,NA,Male,,NA,No,12447464,,2024-06-17 08:57:14
214,Glucose,Saccharomyces cerevisiae,PSY316,20%,,,63.1,NA,,NA,Unknown,,NA,No,12391171,Replicative lifespan assay. The control had 2% D-glucose. The maximum lifespan was also extended significantly but the magnitude isn't reported.,2024-06-17 08:57:14
213,Glucose,Saccharomyces cerevisiae,PSY316,10%,,,19.8,NA,,NA,Unknown,,NA,No,12391171,Replicative lifespan assay. The control had 2% D-glucose. The maximum lifespan was also extended significantly but the magnitude isn't reported.,2024-06-17 08:57:14
212,D-xylitol,Saccharomyces cerevisiae,PSY316,1 M,,,36.8,NA,,NA,Unknown,,NA,No,12391171,Replicative lifespan assay. The control had 2% D-glucose. The maximum lifespan was also extended significantly but the magnitude isn't reported.,2024-06-17 08:57:14
211,Melatonin,Drosophila melanogaster,Oregon R,100 µg/ml,,,14.0,S,33.0,NA,Unknown,,NA,No,11909680,,2024-06-17 08:57:14
209,4-phenylbutyrate,Drosophila melanogaster,Canton S,5 mM,,,40.0,NA,41.0,NA,Unknown,,NA,No,11792861,,2024-06-17 08:57:14
208,L-Glu-L-Trp dipeptide,Rattus norvegicus,,5 µg/rat. 5 times a week,,,0.0,NA,10.4,NA,Female,,NA,No,11707921,,2024-06-17 08:57:14
207,D-glucosamine,Saccharomyces cerevisiae,W303R,0.5 mg/ml,,,0.0,NS,,NA,Unknown,,NA,No,11805047,Replicative lifespan assay. It fails to extend average lifespan.,2024-06-17 08:57:14
206,Epitalon,Drosophila melanogaster,Canton S,1*10^-9 %,,,16.6,S,,NA,Male,,NA,No,11087911,,2024-06-17 08:57:14
205,Epitalon,Drosophila melanogaster,Canton S,1*10^-8 %,,,12.0,S,,NA,Male,,NA,No,11087911,,2024-06-17 08:57:14
203,Epitalon,Drosophila melanogaster,Canton S,1*10^-8 %,,,13.4,S,,NA,Female,,NA,No,11087911,,2024-06-17 08:57:14
202,Epitalon,Drosophila melanogaster,Canton S,1*10^-6 %,,,12.8,S,,NA,Male,,NA,No,11087911,,2024-06-17 08:57:14
201,Epitalon,Drosophila melanogaster,Canton S,1*10^-7 %,,,11.8,S,,NA,Female,,NA,No,11087911,,2024-06-17 08:57:14
200,Epitalon,Drosophila melanogaster,Canton S,5*10^-6 %,,,11.3,S,,NA,Male,,NA,No,11087911,,2024-06-17 08:57:14
199,Epitalon,Drosophila melanogaster,Canton S,1*10^-7 %,,,10.8,S,,NA,Male,,NA,No,11087911,,2024-06-17 08:57:14
198,EUK-8,Caenorhabditis elegans,N2,5 mM,,,33.0,S,,NA,Unknown,,NA,No,10968795,EUK-8 treatment has been reported to shorten lifespan in the house fly at concentrations greater than 0.5 mM (PMID:12031907).,2024-06-17 08:57:14
197,Epitalon,Drosophila melanogaster,Canton S,1*10^-6 %,,,3.2,NS,,NA,Female,,NA,No,11087911,,2024-06-17 08:57:14
196,Epitalon,Drosophila melanogaster,Canton S,1*10^-9 %,,,7.1,NS,,NA,Female,,NA,No,11087911,,2024-06-17 08:57:14
195,Epitalon,Drosophila melanogaster,Canton S,5*10^-6 %,,,3.2,NS,,NA,Female,,NA,No,11087911,,2024-06-17 08:57:14
194,EUK-8,Caenorhabditis elegans,N2,0.5 mM,,,38.0,S,,NA,Unknown,,NA,No,10968795,EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,2024-06-17 08:57:14
193,EUK-8,Caenorhabditis elegans,N2,5 mM,,,29.0,S,,NA,Unknown,,NA,No,10968795,EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,2024-06-17 08:57:14
192,EUK-8,Caenorhabditis elegans,N2,0.05 mM,,,33.0,S,,NA,Unknown,,NA,No,10968795,EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,2024-06-17 08:57:14
191,EUK-8,Caenorhabditis elegans,N2,10 mM,,,29.0,S,,NA,Unknown,,NA,No,10968795,EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,2024-06-17 08:57:14
190,Vitamin E,Caenorhabditis elegans,N2,80 ug/ml,,,2.9,S,,NA,Unknown,,NA,No,10843344,Treatment failed to extend maximum lifespan.,2024-06-17 08:57:14
189,EUK-134,Caenorhabditis elegans,N2,0.5 mM,,,54.0,S,,NA,Unknown,,NA,No,10968795,"EUK-134 treatment resulted in a shortened life-span in the house fly, Musca domestica (PMID:12031907).",2024-06-17 08:57:14
188,EUK-134,Caenorhabditis elegans,N2,10 mM,,,52.0,S,,NA,Unknown,,NA,No,10968795,"EUK-134 treatment resulted in a shortened life-span in the house fly, Musca domestica (PMID:12031907).",2024-06-17 08:57:14
187,EUK-134,Caenorhabditis elegans,N2,0.05 mM,,,38.0,S,,NA,Unknown,,NA,No,10968795,"EUK-134 treatment resulted in a shortened life-span in the house fly, Musca domestica (PMID:12031907).",2024-06-17 08:57:14
186,EUK-134,Caenorhabditis elegans,N2,5 mM,,,42.0,S,,NA,Unknown,,NA,No,10968795,"EUK-134 treatment resulted in a shortened life-span in the house fly, Musca domestica (PMID:12031907).",2024-06-17 08:57:14
185,EUK-134,Caenorhabditis elegans,N2,5 mM,,,52.0,S,,NA,Unknown,,NA,No,10968795,"EUK-134 treatment resulted in a shortened life-span in the house fly, Musca domestica (PMID:12031907).",2024-06-17 08:57:14
184,EUK-134,Caenorhabditis elegans,N2,0.5 mM,,,38.0,S,,NA,Unknown,,NA,No,10968795,"EUK-134 treatment resulted in a shortened life-span in the house fly, Musca domestica (PMID:12031907).",2024-06-17 08:57:14
183,EUK-134,Caenorhabditis elegans,N2,0.05 mM,,,29.0,S,,NA,Unknown,,NA,No,10968795,"EUK-134 treatment resulted in a shortened life-span in the house fly, Musca domestica (PMID:12031907).",2024-06-17 08:57:14
182,Tocotrienol,Caenorhabditis elegans,N2,80 µg/ml,,,19.8,S,,NA,Unknown,,NA,No,10843344,Treatment failed to extend maximum lifespan.,2024-06-17 08:57:14
181,Tocotrienol,Caenorhabditis elegans,N2,8 µg/ml,,,8.7,S,,NA,Unknown,,NA,No,10843344,Treatment failed to extend maximum lifespan.,2024-06-17 08:57:14
179,Melatonin,Drosophila melanogaster,Canton S,0.08% per unit mass culture medium,,,4.8,S,,NA,Male,,NA,No,10100152,"The value is the result of 5 individual experiments, one of which had non-significant results.",2024-06-17 08:57:14
178,Rhodiola rosea extract,Drosophila melanogaster,,30 mg/mL every other day,,,,NA,28.6,NA,Female,,NA,No,9825229,,2024-06-17 08:57:14
177,Melatonin,Drosophila melanogaster,Canton S,0.08% per unit mass culture medium,,,5.5,S,,NA,Female,,NA,No,10100152,"The value is the result of 5 individual experiments, four of which had non-significant results.",2024-06-17 08:57:14
176,Rhodiola rosea extract,Drosophila melanogaster,,30 mg/mL every other day,,,,NA,42.9,NA,Male,,NA,No,9825229,,2024-06-17 08:57:14
174,Melatonin,Paramecium tetraurelia,,10 mg/L,,,,NS,17.9,NA,Unknown,,NA,No,9406982,,2024-06-17 08:57:14
171,Ginkgo biloba extract,Rattus norvegicus,Fischer 344,50 mg/kg,,,17.4,S,,NA,Male,,NA,No,9469738,,2024-06-17 08:57:14
170,N-acetyl-L-cysteine,Drosophila melanogaster,Oregon R,10 mg/ml,,,26.8,S,24.5,NA,Male,,NA,No,9447249,Average lifespan is median lifespan. It failed to work at a dosage of 20mg/ml.,2024-06-17 08:57:14
169,N-acetyl-L-cysteine,Drosophila melanogaster,Oregon R,100 µg/ml,,,16.8,S,15.1,NA,Male,,NA,No,9447249,Average lifespan is median lifespan. It failed to work at a dosage of 20mg/ml.,2024-06-17 08:57:14
168,Vitamin E,Paramecium tetraurelia,,25 mg/L,,,11.7,NA,17.1,NA,Unknown,,NA,No,9406982,Lifespan assay results reported from another (now too old to access) study.,2024-06-17 08:57:14
167,N-acetyl-L-cysteine,Drosophila melanogaster,Oregon R,1 mg/ml,,,14.1,NA,15.1,NA,Male,,NA,No,9447249,Average lifespan is median lifespan. It failed to work at a dosage of 20mg/ml.,2024-06-17 08:57:14
166,Melatonin,Paramecium tetraurelia,,10 mg/L,,,22.8,S,20.9,NA,Unknown,,NA,No,9406982,The maximum lifespan extension isn't statistically significant.,2024-06-17 08:57:14
165,Melatonin,Paramecium tetraurelia,,10 mg/L,,,10.8,NA,5.1,NA,Unknown,,NA,No,9406982,Assay results reported from other (now too old to access) studies.,2024-06-17 08:57:14
164,Melatonin,Paramecium tetraurelia,,10 mg/L,,,20.8,S,14.8,NA,Unknown,,NA,No,9406982,The maximum lifespan extension isn't statistically significant.,2024-06-17 08:57:14
163,L-deprenyl,Canis lupus familiaris,Beagles,1 mg/kg,,,,NA,,NA,Unknown,,NA,No,9307048,Treatment started at 68-101% of median lifespan.,2024-06-17 08:57:14
162,Ascorbic acid,Paramecium tetraurelia,,50 mg/L,,,12.1,NA,6.7,NA,Unknown,,NA,No,9406982,Assay results reported from other (now too old to access) studies.,2024-06-17 08:57:14
161,Butylated hydroxyanisole,Zaprionus paravittiger,,25 mM,,,20.5,S,2.2,NA,Male,,NA,No,9207858,"Both, median and maximum lifespan effects, are statistically significant.",2024-06-17 08:57:14
160,L-deprenyl,Mesocricetus auratus,,0.05 mg/kg/day,,,,S,16.4,NA,Female,,NA,No,9258898,,2024-06-17 08:57:14
159,Butylated hydroxyanisole,Zaprionus paravittiger,,10 mM,,,15.1,S,27.0,NA,Female,,NA,No,9207858,"Both, median and maximum lifespan effects, are statistically significant.",2024-06-17 08:57:14
158,Butylated hydroxyanisole,Zaprionus paravittiger,,10 mM,,,27.0,S,17.6,NA,Male,,NA,No,9207858,"Both, median and maximum lifespan effects, are statistically significant.",2024-06-17 08:57:14
157,Butylated hydroxyanisole,Zaprionus paravittiger,,25 mM,,,13.1,S,4.4,NA,Female,,NA,No,9207858,"Both, median and maximum lifespan effects, are statistically significant.",2024-06-17 08:57:14
156,Butylated hydroxyanisole,Zaprionus paravittiger,,5 mM,,,18.4,S,6.6,NA,Male,,NA,No,9207858,"Both, median and maximum lifespan effects, are statistically significant.",2024-06-17 08:57:14
155,Butylated hydroxyanisole,Zaprionus paravittiger,,5 mM,,,7.9,S,6.9,NA,Female,,NA,No,9207858,Only the median lifespan extension is statistically significant.,2024-06-17 08:57:14
154,Butylated hydroxyanisole,Zaprionus paravittiger,,100 mM,,,-57.2,S,-55.2,NA,Female,,NA,No,9207858,"Both, median and maximum lifespan effects, are statistically significant.",2024-06-17 08:57:14
153,Butylated hydroxyanisole,Zaprionus paravittiger,,1 mM,,,4.0,NS,1.3,NA,Male,,NA,No,9207858,,2024-06-17 08:57:14
152,Butylated hydroxyanisole,Zaprionus paravittiger,,1 mM,,,1.7,NS,0.8,NA,Female,,NA,No,9207858,,2024-06-17 08:57:14
151,Butylated hydroxyanisole,Zaprionus paravittiger,,50 mM,,,-31.7,S,-46.3,NA,Male,,NA,No,9207858,"Both, median and maximum lifespan effects, are statistically significant.",2024-06-17 08:57:14
150,Butylated hydroxyanisole,Zaprionus paravittiger,,50 mM,,,-45.9,S,-40.7,NA,Female,,NA,No,9207858,"Both, median and maximum lifespan effects, are statistically significant.",2024-06-17 08:57:14
149,Butylated hydroxyanisole,Zaprionus paravittiger,,100 mM,,,-63.8,S,-53.7,NA,Male,,NA,No,9207858,"Both, median and maximum lifespan effects, are statistically significant.",2024-06-17 08:57:14
146,Propyl gallate,Zaprionus paravittiger,,25 µg/ml,,,15.1,S,12.2,NA,Male,,NA,No,8950031,Concentrations of 2.5mg/ml and above decreased median and maximum lifespan.,2024-06-17 08:57:14
144,Propyl gallate,Zaprionus paravittiger,,25 µg/ml,,,8.7,S,15.3,NA,Female,,NA,No,8950031,Concentrations of 2.5mg/ml and above decreased median and maximum lifespan.,2024-06-17 08:57:14
142,L-deprenyl,Rattus norvegicus,F344/DuCrj,0.5 mg/kg. 3 times a week,,,15.1,S,,NA,Male,,NA,No,8423709,Treatment started at 18 months of work. It failed to work on PMID: 9263197 and 9564632.,2024-06-17 08:57:14
137,Tannic acid,Drosophila melanogaster,Oregon R,1 mg/ml,,,-2.9,NS,,NA,Male,,NA,No,8326745,The value refers to median survival.,2024-06-17 08:57:14
136,Tannic acid,Drosophila melanogaster,Oregon R,0.1 mg/ml,,,0.0,NS,,NA,Male,,NA,No,8326745,The value refers to median survival.,2024-06-17 08:57:14
135,Green tea extract,Drosophila melanogaster,Oregon R,Instead of water,,,8.6,S,,NA,Male,,NA,No,8326745,It failed to work when diluted 1:10 or 1:100.,2024-06-17 08:57:14
134,Tannic acid,Drosophila melanogaster,Oregon R,1 mg/ml,,,0.0,NS,,NA,Male,,NA,No,8326745,The value refers to median survival.,2024-06-17 08:57:14
133,Epicatechin,Drosophila melanogaster,Oregon R,1 mg/ml,,,7.4,NS,,NA,Male,,NA,No,8326745,The value refers to median lifespan extension.,2024-06-17 08:57:14
132,Catechin,Drosophila melanogaster,Oregon R,0.01 mg/ml,,,-5.1,NS,,NA,Male,,NA,No,8326745,The value refers to median lifespan change.,2024-06-17 08:57:14
131,Epicatechin,Drosophila melanogaster,Oregon R,0.1 mg/ml,,,3.7,NS,,NA,Male,,NA,No,8326745,The value refers to median lifespan extension.,2024-06-17 08:57:14
130,Epicatechin,Drosophila melanogaster,Oregon R,0.01 mg/ml,,,1.8,NS,,NA,Male,,NA,No,8326745,The value refers to median lifespan extension.,2024-06-17 08:57:14
129,Catechin,Drosophila melanogaster,Oregon R,1 mg/ml,,,-5.1,NS,,NA,Male,,NA,No,8326745,The value refers to median lifespan change.,2024-06-17 08:57:14
128,Caffeine,Drosophila melanogaster,Oregon R,0.1 mg/ml,,,1.7,NS,,NA,Male,,NA,No,8326745,The values refers to median lifespan change.,2024-06-17 08:57:14
127,Catechin,Drosophila melanogaster,Oregon R,0.1 mg/ml,,,-8.5,NS,,NA,Male,,NA,No,8326745,The value refers to median lifespan change.,2024-06-17 08:57:14
125,Caffeine,Drosophila melanogaster,Oregon R,1 mg/ml,,,-3.3,NS,,NA,Male,,NA,No,8326745,The values refers to median lifespan change.,2024-06-17 08:57:14
124,Caffeine,Drosophila melanogaster,Oregon R,0.01 mg/ml,,,-10.1,NS,,NA,Male,,NA,No,8326745,The values refers to median lifespan change.,2024-06-17 08:57:14
122,Black tea extract,Drosophila melanogaster,Oregon R,Instead of water,,,20.2,S,,NA,Male,,NA,No,8326745,,2024-06-17 08:57:14
121,L-deprenyl,Rattus norvegicus,F344/DuCrj,0.5 mg/kg. 3 times a week,,,5.6,S,1.0,NA,Male,,NA,No,8030852,Treatment started at 18 months of age. Maximum lifespan extension is not significant. It failed to work on PMID: 9263197 and 9564632.,2024-06-17 08:57:14
119,Sodium borate,Drosophila melanogaster,Oregon R,1 mM,,,-21.2,S,,NA,Male,,NA,No,7889879,,2024-06-17 08:57:14
118,Sodium borate,Drosophila melanogaster,Oregon R,0.25 mM,,,9.5,NS,,NA,Male,,NA,No,7889879,,2024-06-17 08:57:14
117,Sodium borate,Drosophila melanogaster,Oregon R,0.1 mM,,,3.0,S,,NA,Male,,NA,No,7889879,,2024-06-17 08:57:14
116,Sodium borate,Drosophila melanogaster,Oregon R,0.01 mM,,,1.5,S,,NA,Male,,NA,No,7889879,,2024-06-17 08:57:14
115,Sodium borate,Drosophila melanogaster,Oregon R,1 µM,,,0.0,NS,,NA,Male,,NA,No,7889879,,2024-06-17 08:57:14
114,Sodium borate,Drosophila melanogaster,Oregon R,0.05 M,,,-51.9,S,,NA,Male,,NA,No,7889879,,2024-06-17 08:57:14
113,Kinetin,Zaprionus paravittiger,,25 ppm,,,80.0,S,19.7,NA,Female,,NA,No,7488181,,2024-06-17 08:57:14
112,Sodium borate,Drosophila melanogaster,Oregon R,0.01 M,,,-69.2,S,,NA,Male,,NA,No,7889879,,2024-06-17 08:57:14
111,Kinetin,Zaprionus paravittiger,,25 ppm,,,14.2,S,12.9,NA,Male,,NA,No,7488181,,2024-06-17 08:57:14
110,Kinetin,Zaprionus paravittiger,,125 ppm,,,22.9,S,15.8,NA,Female,,NA,No,7488181,,2024-06-17 08:57:14
109,Kinetin,Zaprionus paravittiger,,625 ppm,,,-2.9,S,-13.2,NA,Female,,NA,No,7488181,Median lifespan change is not statistically significant.,2024-06-17 08:57:14
108,Kinetin,Zaprionus paravittiger,,125 ppm,,,-2.9,S,17.1,NA,Male,,NA,No,7488181,Median lifespan change is not statistically significant.,2024-06-17 08:57:14
107,Vitamin E,Drosophila melanogaster,Oregon R,0.4% wt/vol,,,14.0,S,,NA,Unknown,,NA,No,6821144,,2024-06-17 08:57:14
106,Kinetin,Zaprionus paravittiger,,3125 ppm,,,-65.7,S,-55.2,NA,Female,,NA,No,7488181,,2024-06-17 08:57:14
105,Kinetin,Zaprionus paravittiger,,625 ppm,,,-20.0,NS,0.0,NA,Male,,NA,No,7488181,,2024-06-17 08:57:14
104,Butylated hydroxytoluene,Drosophila bipectinata,,1000 µM,,,19.0,S,,NA,Male,,NA,No,6656301,,2024-06-17 08:57:14
103,Kinetin,Zaprionus paravittiger,,3125 ppm,,,-71.0,S,-47.1,NA,Male,,NA,No,7488181,,2024-06-17 08:57:14
101,Thiazolidine carboxylic acid,Drosophila melanogaster,Oregon R,0.3% wt/vol,,,31.0,S,,NA,Unknown,,NA,No,6821144,,2024-06-17 08:57:14
98,Butylated hydroxytoluene,Drosophila bipectinata,,10 µM,,,4.8,S,,NA,Male,,NA,No,6656301,,2024-06-17 08:57:14
97,Butylated hydroxytoluene,Drosophila bipectinata,,1000 µM,,,26.1,S,,NA,Female,,NA,No,6656301,,2024-06-17 08:57:14
96,Butylated hydroxytoluene,Drosophila bipectinata,,100 µM,,,14.3,S,,NA,Male,,NA,No,6656301,,2024-06-17 08:57:14
95,Butylated hydroxytoluene,Drosophila bipectinata,,10 µM,,,4.3,S,,NA,Female,,NA,No,6656301,,2024-06-17 08:57:14
94,Thyroxin,Rattus norvegicus,Wistar,1 µg/g bodyweight,,,16.1,NA,,NA,Male,,NA,No,6632988,"Drug delivered via injection, only in the first 10 days of neo natal life.",2024-06-17 08:57:14
93,Butylated hydroxytoluene,Drosophila bipectinata,,100 µM,,,13.0,S,,NA,Female,,NA,No,6656301,,2024-06-17 08:57:14
92,Thyroxin,Rattus norvegicus,Wistar,2 µg/g bodyweight,,,11.1,NA,,NA,Male,,NA,No,6632988,"Drug delivered via injection, only in the first 10 days of neo natal life.",2024-06-17 08:57:14
91,Thyroxin,Rattus norvegicus,Wistar,2 µg/g bodyweight,,,11.6,NA,,NA,Female,,NA,No,6632988,"Drug delivered via injection, only in the first 10 days of neo natal life.",2024-06-17 08:57:14
90,Thyroxin,Rattus norvegicus,Wistar,1 µg/g bodyweight,,,8.4,NA,,NA,Female,,NA,No,6632988,"Drug delivered via injection, only in the first 10 days of neo natal life.",2024-06-17 08:57:14
89,Thyroxin,Rattus norvegicus,Wistar,0.5 µg/g bodyweight,,,6.9,NA,,NA,Male,,NA,No,6632988,"Drug delivered via injection, only in the first 10 days of neo natal life.",2024-06-17 08:57:14
88,Thyroxin,Rattus norvegicus,Wistar,0.5 µg/g bodyweight,,,-3.5,NA,,NA,Female,,NA,No,6632988,"Drug delivered via injection, only in the first 10 days of neo natal life.",2024-06-17 08:57:14
86,Vitamin E,Asplanchna brightwelli,,25 µg/mL,,,21.0,S,,NA,Unknown,,NA,No,6479253,,2024-06-17 08:57:14
85,Curare,Asplanchna brightwelli,,0.00%,,,34.0,S,,NA,Unknown,,NA,No,3833547,,2024-06-17 08:57:14
